收款编号,发票编号,收款日期,收款金额
S03342,F002583,2019/4/24,5624.8
S03343,F002584,2019/5/18,21280.88
S03344,F002585,2019/12/10,13530.96
S03345,F002586,2019/4/19,6157.9
S03346,F002587,2019/5/11,8007.61
S03347,F002588,2019/8/10,6805.200000000001
S03348,F002589,2019/10/21,21574.76
S03349,F002590,2019/4/11,3903.12
S03350,F002590,2019/6/18,3903.12
S03351,F002591,2019/4/29,10822.5971
S03352,F002591,2019/6/3,2876.8929000000007
S03353,F002592,2019/6/11,11948.79
S03354,F002593,2019/12/31,10248.48
S03355,F002594,2019/4/18,7281.36
S03356,F002595,2019/10/20,13909.9
S03357,F002596,2019/6/1,10169.75
S03358,F002597,2019/12/28,11145.6
S03359,F002598,2019/11/15,20193.69
S03360,F002599,2019/6/1,2859.2088
S03361,F002599,2019/7/2,4114.4712
S03362,F002600,2019/9/1,11068.3768
S03363,F002600,2019/10/21,4093.7832
S03364,F002601,2020/1/2,2386.0452
S03365,F002602,2019/9/22,8364.0
S03366,F002603,2019/9/3,11258.5
S03367,F002604,2019/4/21,7735.8
S03368,F002605,2019/11/21,4143.0
S03369,F002606,2019/10/21,10001.94
S03370,F002607,2019/4/21,16802.31
S03371,F002608,2019/5/3,1530.0690000000002
S03372,F002608,2019/6/8,2884.44387
S03373,F002608,2019/7/25,861.58713
S03374,F002609,2019/4/23,15293.76
S03375,F002610,2020/1/10,11417.7
S03376,F002611,2019/10/31,6864.26
S03377,F002612,2019/8/7,4132.464
S03378,F002612,2019/9/19,4337.119360000001
S03379,F002612,2019/11/3,1369.6166400000002
S03380,F002613,2019/7/11,6988.38
S03381,F002614,2019/4/24,4118.5
S03382,F002615,2019/4/23,9080.25
S03383,F002616,2019/4/23,15742.3
S03384,F002617,2019/4/17,7485.48
S03385,F002618,2019/11/2,2589.159
S03386,F002618,2019/12/10,3432.141
S03387,F002619,2020/1/7,3604.8
S03388,F002620,2019/11/25,6369.5
S03389,F002621,2019/4/14,16665.43
S03390,F002622,2020/1/11,8926.9992
S03391,F002623,2019/4/9,11875.968
S03392,F002623,2019/6/5,3349.632
S03393,F002624,2019/6/5,12714.24
S03394,F002625,2019/4/23,14725.26
S03395,F002626,2019/7/25,18987.17
S03396,F002627,2019/4/15,10690.24
S03397,F002628,2019/4/23,11461.208399999998
S03398,F002628,2019/7/2,7615.336248000001
S03399,F002628,2019/8/6,2147.915352
S03400,F002629,2019/9/5,12582.0
S03401,F002630,2019/9/16,7040.93
S03402,F002631,2019/10/16,18368.7
S03403,F002632,2019/9/29,5791.65
S03404,F002633,2019/9/15,2906.4390000000003
S03405,F002633,2019/11/4,2150.1949700000005
S03406,F002633,2020/1/17,642.2660299999998
S03407,F002634,2019/5/28,8192.99
S03408,F002635,2019/4/27,6477.35
S03409,F002636,2019/10/7,13482.3
S03410,F002637,2019/4/4,17290.36
S03411,F002638,2019/6/20,12907.18
S03412,F002639,2019/4/17,17729.52
S03413,F002640,2019/5/25,5641.654199999999
S03414,F002640,2019/7/15,12524.472323999998
S03415,F002640,2019/10/3,3532.543475999999
S03416,F002641,2019/6/3,9692.54
S03417,F002642,2019/12/7,15869.500000000002
S03418,F002643,2019/11/20,8595.03
S03419,F002644,2020/1/1,11623.2
S03420,F002645,2019/4/6,1208.4
S03421,F002645,2019/6/24,3625.2
S03422,F002646,2019/5/27,8444.48
S03423,F002647,2019/7/9,9931.32
S03424,F002649,2019/5/23,10854.69
S03425,F002650,2019/4/7,15634.8
S03426,F002651,2019/4/30,18276.67
S03427,F002652,2019/9/18,10155.432
S03428,F002652,2019/11/4,8581.34004
S03429,F002652,2019/11/27,2420.3779600000016
S03430,F002653,2019/9/8,9607.8
S03431,F002654,2019/5/1,15670.48
S03432,F002655,2019/6/26,12993.64
S03433,F002656,2019/5/9,10327.72
S03434,F002657,2019/4/18,15278.35
S03435,F002658,2020/1/1,12422.3
S03436,F002659,2019/9/26,17151.960000000003
S03437,F002660,2019/4/24,9644.22
S03438,F002661,2019/4/24,8366.9544
S03439,F002661,2019/7/8,3253.8156
S03440,F002662,2019/5/1,6351.6
S03441,F002663,2019/6/11,9318.15
S03442,F002664,2019/4/14,6099.400000000001
S03443,F002665,2019/4/16,7603.5
S03444,F002666,2019/6/7,9000.1314
S03445,F002666,2019/7/6,5003.462880000001
S03446,F002666,2019/8/14,1250.8657199999998
S03447,F002667,2019/10/14,20424.64
S03448,F002668,2019/4/19,13324.48
S03449,F002669,2019/4/22,23272.34
S03450,F002670,2019/8/29,17935.0
S03451,F002671,2019/11/9,7802.0
S03452,F002672,2019/6/5,16580.48
S03453,F002673,2019/12/7,14135.36
S03454,F002674,2019/4/17,14407.8
S03455,F002675,2019/4/24,8632.444800000001
S03456,F002675,2019/6/28,2726.0352000000003
S03457,F002677,2019/5/21,9413.6
S03458,F002678,2019/11/15,7127.1
S03459,F002679,2019/5/23,12289.2
S03460,F002680,2019/11/23,10766.28
S03461,F002681,2019/9/6,25319.56
S03462,F002682,2019/6/30,2349.8124
S03463,F002682,2019/9/1,1993.515264
S03464,F002682,2019/10/26,1121.352336
S03465,F002683,2019/6/1,20167.36
S03466,F002684,2019/6/22,1797.8796
S03467,F002684,2019/7/13,4586.590624
S03468,F002684,2019/9/26,3603.749776
S03469,F002685,2019/5/7,13827.86
S03470,F002686,2019/7/10,11908.12
S03471,F002687,2019/5/6,6583.68
S03472,F002688,2019/5/26,4215.3
S03473,F002690,2019/6/25,6691.52
S03474,F002691,2019/5/16,7205.77
S03475,F002692,2019/12/11,11321.89
S03476,F002693,2019/5/24,7128.88
S03477,F002694,2019/5/31,16330.0
S03478,F002695,2019/5/15,16862.98
S03479,F002696,2019/5/30,11598.2
S03480,F002697,2019/9/27,20916.63
S03481,F002698,2019/5/15,6341.76
S03482,F002699,2019/5/8,3977.6
S03483,F002700,2019/5/25,14284.15
S03484,F002701,2019/5/21,16840.75
S03485,F002702,2019/10/3,9641.28
S03486,F002703,2019/5/18,8307.6
S03487,F002704,2019/6/30,4985.232
S03488,F002704,2019/7/25,1751.5680000000002
S03489,F002705,2019/6/7,15702.9
S03490,F002706,2019/8/16,16657.11
S03491,F002707,2019/9/5,4062.069
S03492,F002707,2019/9/27,2093.81193
S03493,F002707,2019/10/25,1229.6990699999997
S03494,F002708,2019/5/21,13081.53
S03495,F002710,2019/7/5,1464.9684
S03496,F002710,2019/7/31,3185.149716
S03497,F002710,2019/10/7,3060.241884
S03498,F002711,2019/11/23,9808.05
S03499,F002712,2019/5/8,1057.749
S03500,F002712,2019/5/31,3356.5901600000007
S03501,F002712,2019/7/14,2637.3208400000003
S03502,F002713,2019/5/12,8428.5
S03503,F002714,2019/5/18,12785.01
S03504,F002715,2019/7/27,10589.28
S03505,F002716,2019/6/7,18020.0
S03506,F002717,2019/11/10,20555.7
S03507,F002718,2019/5/21,9337.8
S03508,F002719,2019/5/19,855.834
S03509,F002719,2019/6/10,3152.321900000001
S03510,F002719,2019/7/20,1697.4040999999995
S03511,F002720,2019/7/1,6579.9
S03512,F002721,2019/6/29,5656.6
S03513,F002722,2019/5/10,4331.718000000001
S03514,F002722,2019/7/4,3970.7415
S03515,F002722,2019/9/21,1323.5805
S03516,F002723,2019/7/19,12513.0
S03517,F002724,2019/5/21,4235.4477
S03518,F002724,2019/7/28,3195.1623
S03519,F002726,2019/6/21,1992.348
S03520,F002726,2019/7/21,11289.972
S03521,F002727,2019/9/14,7720.95
S03522,F002728,2019/5/22,5962.45
S03523,F002729,2019/7/5,4885.32
S03524,F002730,2019/8/3,17395.2
S03525,F002731,2019/7/25,17250.3
S03526,F002732,2019/12/9,9369.1
S03527,F002733,2019/5/13,8702.1
S03528,F002734,2019/5/25,11946.2716
S03529,F002734,2019/7/11,7321.9084
S03530,F002735,2019/6/8,7980.719999999998
S03531,F002736,2019/9/22,9485.7
S03534,F002738,2019/9/26,14854.35
S03535,F002739,2019/5/17,5737.6
S03536,F002740,2019/5/23,10696.8
S03537,F002741,2019/8/22,10662.3
S03538,F002742,2019/5/21,12768.4
S03539,F002743,2019/10/13,16022.61
S03540,F002744,2020/1/5,9308.1
S03541,F002745,2019/5/19,15680.11
S03542,F002746,2019/7/25,14943.24
S03543,F002748,2019/8/13,12615.984
S03544,F002748,2019/10/11,3353.616
S03545,F002749,2019/5/24,17082.800000000003
S03546,F002750,2019/5/15,5011.49
S03547,F002751,2019/6/5,7511.14
S03548,F002752,2019/11/3,18438.35
S03549,F002753,2019/7/13,9878.0
S03550,F002754,2019/5/10,11430.72
S03551,F002756,2019/5/25,13952.27
S03552,F002757,2019/10/10,12201.8
S03553,F002758,2019/5/12,14602.55
S03554,F002759,2019/5/31,5321.52
S03555,F002760,2019/6/23,15228.9
S03556,F002761,2019/8/27,12877.0
S03557,F002762,2019/5/15,13310.78
S03558,F002763,2019/5/23,18959.42
S03559,F002764,2019/6/3,18042.78
S03560,F002765,2019/7/17,2705.3834
S03561,F002765,2019/8/11,7727.429322
S03562,F002765,2019/9/16,3806.047278
S03563,F002766,2019/6/6,10114.8
S03564,F002767,2019/6/16,4603.7277
S03565,F002767,2019/7/6,7200.7023
S03566,F002768,2019/5/23,4807.6884
S03567,F002768,2019/6/20,1221.718464
S03568,F002768,2019/8/7,1040.7231359999996
S03569,F002769,2020/1/12,8068.2
S03570,F002770,2019/9/15,7960.16
S03571,F002771,2019/10/24,15389.19
S03572,F002772,2019/5/18,1186.8975
S03573,F002772,2019/8/5,2955.374775
S03574,F002772,2019/10/12,2839.4777250000006
S03575,F002773,2019/10/20,7162.22
S03576,F002774,2019/11/11,12099.1
S03577,F002775,2019/8/24,2305.1405
S03578,F002775,2019/10/26,7717.2095
S03579,F002776,2019/12/23,8793.82
S03580,F002777,2019/7/3,6527.0244
S03581,F002777,2019/9/10,2061.1656000000003
S03582,F002779,2019/10/26,20047.08
S03583,F002780,2019/5/8,3387.4308
S03584,F002780,2019/7/1,3181.2393600000005
S03585,F002780,2019/9/1,795.30984
S03586,F002781,2019/10/14,10329.6
S03587,F002782,2019/9/17,13254.56
S03588,F002783,2019/5/14,17661.12
S03589,F002785,2019/6/28,9916.2
S03593,F002787,2019/5/9,8315.44
S03594,F002788,2019/12/16,13202.86
S03595,F002789,2019/7/7,9617.16
S03596,F002790,2019/12/6,7162.820000000001
S03597,F002791,2019/5/26,7423.71
S03598,F002791,2019/8/1,3332.9898
S03599,F002791,2019/9/11,2042.8002
S03600,F002792,2019/10/24,7887.15
S03601,F002793,2019/5/20,6723.36
S03602,F002795,2019/5/8,13758.6
S03603,F002796,2019/5/22,6147.3
S03604,F002797,2019/6/8,3771.4875
S03605,F002797,2019/8/23,11314.4625
S03608,F002800,2019/5/22,12595.0
S03612,F002802,2019/6/12,13186.8
S03613,F002803,2019/5/13,2128.896
S03614,F002803,2019/6/18,2939.904
S03615,F002804,2019/6/9,2254.272
S03616,F002804,2019/7/21,3576.77824
S03617,F002804,2019/10/4,1683.1897600000002
S03618,F002805,2019/11/6,14966.11
S03619,F002806,2019/6/27,15085.44
S03620,F002807,2019/6/4,14363.76
S03621,F002808,2019/6/25,6409.272
S03622,F002808,2019/7/24,1809.6768
S03623,F002808,2019/8/15,1206.4511999999995
S03624,F002809,2019/7/7,17554.940000000002
S03625,F002810,2019/8/6,11070.5946
S03626,F002810,2019/9/7,3183.197056
S03627,F002810,2019/11/6,1790.548343999999
S03628,F002811,2019/12/1,13938.96
S03629,F002813,2020/1/7,19147.52
S03630,F002814,2019/7/14,5800.8
S03631,F002815,2019/8/22,15331.429999999998
S03632,F002816,2019/6/10,8322.95
S03633,F002817,2019/7/12,12203.4
S03634,F002818,2019/6/18,13624.5
S03635,F002819,2019/6/16,10506.5856
S03636,F002819,2019/8/21,4127.5872
S03637,F002819,2019/10/15,4127.5872
S03638,F002821,2019/6/20,6997.8
S03639,F002822,2019/10/13,7642.96
S03640,F002822,2019/11/16,1910.7400000000007
S03641,F002823,2019/7/1,1844.892
S03642,F002823,2019/7/24,8159.693759999998
S03643,F002823,2019/9/12,3173.2142400000007
S03644,F002824,2019/6/21,13179.65
S03645,F002826,2019/6/16,8031.071999999998
S03646,F002826,2019/8/15,2985.66912
S03647,F002826,2019/9/11,793.6588800000007
S03648,F002827,2019/8/22,7746.5999999999985
S03649,F002828,2019/6/25,12502.14
S03650,F002828,2019/8/22,4167.380000000001
S03651,F002832,2019/7/7,14721.6
S03652,F002833,2019/6/3,25712.64
S03653,F002834,2019/10/9,30569.7
S03654,F002835,2019/7/23,8781.18
S03655,F002836,2019/6/18,20051.4
S03656,F002838,2019/12/23,19815.6
S03657,F002839,2019/7/26,15670.05
S03658,F002840,2019/6/14,8957.55
S03659,F002841,2019/6/16,8084.32
S03660,F002842,2019/11/24,16673.36
S03661,F002843,2019/12/12,22872.63
S03662,F002844,2019/6/16,6257.0508
S03663,F002844,2019/8/1,1233.532872
S03664,F002844,2019/9/8,635.4563280000002
S03665,F002845,2019/8/4,8291.640000000001
S03666,F002846,2019/6/16,8479.2
S03667,F002847,2020/1/21,7362.96
S03668,F002848,2019/11/16,18989.12
S03669,F002849,2019/6/20,8822.52
S03670,F002850,2019/6/25,10060.804
S03671,F002850,2019/7/27,9286.896
S03672,F002851,2019/6/19,7505.44
S03673,F002852,2019/7/3,14247.8
S03674,F002853,2019/7/24,3466.759
S03675,F002853,2019/9/15,6729.591
S03676,F002854,2019/6/10,11102.53
S03677,F002855,2019/9/8,10490.9873
S03678,F002855,2019/11/11,5167.2027
S03679,F002856,2019/6/15,5105.457
S03680,F002856,2019/7/15,5428.802610000001
S03681,F002856,2019/8/24,1621.5903899999994
S03682,F002857,2019/6/23,7771.9
S03683,F002858,2019/6/26,18376.66
S03684,F002860,2019/8/23,19205.25
S03685,F002861,2019/6/26,7362.432
S03686,F002861,2019/8/3,6652.96128
S03687,F002861,2019/10/5,2717.406719999999
S03688,F002862,2019/6/17,15942.74
S03689,F002863,2019/6/16,7218.5999999999985
S03690,F002864,2019/6/21,19183.68
S03691,F002865,2020/1/12,6175.8
S03692,F002866,2019/10/7,17111.49
S03693,F002867,2020/1/14,7540.53
S03694,F002868,2019/6/12,7323.5999999999985
S03695,F002869,2019/7/21,14978.08
S03696,F002870,2019/6/10,20943.65
S03697,F002871,2020/1/3,13904.919999999998
S03698,F002872,2019/6/8,13621.14
S03699,F002874,2019/7/4,4043.9616
S03700,F002874,2019/8/29,4355.924352
S03701,F002874,2019/10/22,1228.594047999999
S03702,F002876,2019/6/16,15025.75
S03703,F002877,2019/6/22,2605.1774
S03704,F002877,2019/8/25,2395.355004
S03705,F002877,2019/10/5,2040.4875960000008
S03706,F002878,2019/10/20,14090.12
S03707,F002879,2019/6/28,3636.7539
S03708,F002879,2019/9/13,3526.7187820000004
S03709,F002879,2019/10/5,2161.537318
S03710,F002880,2019/6/25,13825.07
S03711,F002883,2019/6/22,16431.75
S03712,F002884,2019/7/3,3970.4605000000006
S03713,F002884,2019/8/11,4456.599810000001
S03714,F002884,2019/9/9,1256.9896900000003
S03715,F002885,2019/12/26,17796.1
S03716,F002886,2019/6/17,20629.620000000003
S03717,F002887,2019/9/17,5625.2724
S03718,F002887,2019/11/26,11421.0076
S03719,F002888,2019/9/6,14450.65
S03720,F002889,2019/7/13,6381.900000000001
S03721,F002891,2019/8/9,9937.86
S03722,F002892,2019/10/8,12947.827200000002
S03723,F002892,2019/11/22,7833.435456000002
S03724,F002892,2019/12/25,2339.857344
S03725,F002895,2020/1/21,11712.54
S03726,F002896,2019/6/25,9980.88
S03727,F002897,2019/6/24,6929.34
S03728,F002898,2019/9/6,12634.59
S03729,F002899,2019/7/16,14122.410000000002
S03730,F002900,2019/7/12,6055.5
S03731,F002901,2019/12/13,8731.2
S03732,F002903,2019/8/5,9513.21
S03733,F002904,2019/6/24,7928.1048
S03734,F002904,2019/8/31,10090.315199999995
S03735,F002905,2019/7/13,7472.69
S03736,F002906,2019/6/12,19211.5
S03737,F002907,2019/12/24,13707.58
S03738,F002908,2019/6/21,23036.3
S03739,F002909,2019/8/7,1381.02
S03740,F002909,2019/10/24,12429.179999999998
S03741,F002910,2019/8/5,14876.48
S03742,F002911,2019/8/20,4036.578
S03743,F002911,2019/10/20,8616.5415
S03744,F002911,2019/12/31,2872.1805000000004
S03745,F002912,2019/6/26,11986.75
S03746,F002914,2019/9/19,17004.120000000003
S03747,F002915,2019/6/15,9278.94
S03748,F002916,2020/1/2,14377.23
S03749,F002917,2019/10/6,5078.59
S03750,F002918,2019/6/23,14525.42
S03751,F002919,2019/6/11,21165.65
S03752,F002920,2019/7/6,10174.72
S03753,F002921,2019/8/8,11204.1908
S03754,F002921,2019/10/2,2978.3292
S03755,F002922,2019/8/14,7189.56
S03756,F002923,2019/6/27,19674.0
S03757,F002924,2019/6/18,10771.03
S03758,F002925,2019/6/26,8756.82
S03759,F002926,2019/12/23,11037.91
S03760,F002927,2019/7/23,11519.04
S03761,F002928,2019/11/5,17953.65
S03762,F002929,2019/9/9,5160.024
S03763,F002929,2019/11/9,9173.376
S03764,F002930,2019/6/13,6182.892
S03765,F002930,2019/7/21,5214.238920000001
S03766,F002930,2019/9/17,2342.6290800000006
S03767,F002931,2019/11/25,19010.6
S03768,F002932,2019/6/23,3692.365
S03769,F002932,2019/8/5,10703.9718
S03770,F002932,2019/8/31,5037.163200000001
S03771,F002933,2019/10/21,12011.22
S03772,F002934,2019/8/16,16486.63
S03773,F002935,2019/8/24,15176.28
S03774,F002936,2019/8/22,9241.63
S03775,F002937,2019/8/13,18609.57
S03776,F002938,2019/7/29,7626.97
S03777,F002939,2019/7/18,25461.8
S03778,F002940,2019/7/12,17739.4
S03779,F002943,2019/7/7,7748.95
S03780,F002944,2019/7/30,11139.0
S03781,F002948,2019/12/15,4686.3
S03782,F002950,2020/1/16,20923.52
S03783,F002951,2019/7/22,4785.2892
S03784,F002951,2019/8/23,21799.650800000003
S03785,F002952,2019/11/3,9621.04
S03786,F002953,2019/11/10,14048.97
S03787,F002955,2019/7/6,22295.04
S03788,F002956,2019/10/23,26217.6
S03789,F002957,2019/7/28,14570.0
S03790,F002958,2019/7/20,21633.85
S03791,F002959,2019/10/22,11862.24
S03792,F002960,2019/7/23,16995.25
S03793,F002961,2019/7/20,26846.4
S03794,F002962,2019/10/31,24403.84
S03795,F002963,2019/8/27,11511.416
S03796,F002963,2019/10/22,1853.94384
S03797,F002963,2019/11/27,1781.2401599999994
S03798,F002965,2019/12/28,21172.8
S03799,F002966,2019/12/21,31493.83
S03800,F002967,2019/9/13,13308.0
S03801,F002968,2019/8/8,29219.6
S03802,F002969,2019/7/25,11954.5888
S03803,F002969,2019/10/8,7232.526224
S03804,F002969,2019/11/9,2160.3649760000008
S03805,F002970,2019/9/5,16509.15
S03806,F002971,2020/1/17,12756.29
S03807,F002972,2019/11/24,5493.852000000001
S03808,F002972,2020/1/3,3854.14848
S03809,F002973,2019/8/19,18443.04
S03810,F002974,2019/8/4,14778.5
S03811,F002975,2019/10/11,16954.08
S03812,F002976,2019/7/5,4792.400000000001
S03813,F002977,2019/7/22,3324.0405
S03814,F002977,2019/10/7,6748.8095
S03815,F002978,2019/11/6,23388.05
S03816,F002979,2019/8/28,4120.8912
S03817,F002979,2019/10/14,7326.0288
S03818,F002980,2019/8/22,15492.75
S03819,F002981,2019/7/22,1851.5952
S03820,F002981,2019/8/19,3554.3770080000004
S03821,F002981,2019/10/27,1451.7877919999992
S03822,F002982,2019/9/23,4027.6875
S03823,F002982,2019/11/14,9424.78875
S03824,F002982,2019/12/12,2658.2737500000003
S03825,F002983,2019/10/20,14197.04
S03826,F002984,2019/9/18,12174.4896
S03827,F002984,2019/11/11,3433.8304000000007
S03828,F002985,2019/8/24,10095.2
S03829,F002986,2019/12/14,21504.0
S03830,F002987,2019/7/12,10193.76
S03831,F002988,2019/7/23,11057.4
S03832,F002989,2019/7/5,10017.42
S03833,F002990,2019/7/27,5754.024
S03834,F002990,2019/10/3,5528.375999999999
S03835,F002991,2019/7/8,16609.88
S03836,F002992,2019/8/25,10618.87
S03837,F002993,2019/9/11,4831.75
S03838,F002994,2020/1/5,15893.2
S03839,F002995,2019/7/18,1061.214
S03840,F002995,2019/9/13,6017.08338
S03841,F002995,2019/10/16,3533.8426199999994
S03842,F002996,2019/7/10,20817.9
S03843,F002997,2019/7/15,5908.9625
S03844,F002997,2019/9/26,10973.7875
S03845,F002998,2019/7/16,20412.48
S03846,F002999,2019/8/1,11707.6
S03847,F003001,2020/1/1,28217.28
S03848,F003002,2019/7/8,16945.75
S03849,F003003,2019/8/28,6511.968000000001
S03850,F003003,2019/10/29,15194.592
S03851,F003004,2019/7/19,14183.52
S03852,F003005,2020/1/3,20993.61
S03853,F003006,2019/7/22,24601.8
S03854,F003007,2019/10/10,7430.759999999998
S03855,F003008,2019/8/20,14070.48
S03856,F003009,2019/8/15,5391.6436
S03857,F003009,2019/10/6,2688.7507920000003
S03858,F003009,2019/11/5,758.365608
S03859,F003010,2019/9/23,9013.9
S03860,F003012,2020/1/2,7139.1
S03861,F003013,2019/11/20,26773.23
S03862,F003014,2019/8/24,9722.57
S03863,F003015,2019/7/28,10416.12
S03864,F003016,2019/7/29,5091.400000000001
S03865,F003017,2019/9/8,18404.27
S03866,F003018,2019/9/6,6014.892
S03867,F003018,2019/9/28,2446.0560800000003
S03868,F003018,2019/11/25,1563.8719199999996
S03869,F003019,2019/8/18,12817.77
S03870,F003020,2019/7/9,11316.14
S03871,F003021,2019/7/24,14831.412000000002
S03872,F003021,2019/9/12,6663.388000000001
S03873,F003022,2019/7/17,11810.85
S03874,F003023,2019/7/17,6807.64
S03875,F003024,2019/11/9,26347.65
S03876,F003025,2019/8/3,6175.95
S03877,F003026,2019/8/4,6033.700000000001
S03878,F003028,2019/7/19,17668.539999999997
S03879,F003029,2019/7/29,16894.69
S03880,F003031,2019/9/3,8856.6
S03881,F003034,2019/9/7,14993.320000000002
S03882,F003035,2019/9/2,20499.2
S03883,F003036,2019/7/28,17085.870000000003
S03884,F003037,2019/7/16,11923.59
S03885,F003038,2019/7/22,13456.5
S03886,F003041,2019/8/19,4646.84
S03887,F003042,2019/8/7,22657.95
S03888,F003043,2019/7/20,13444.86
S03889,F003044,2019/8/15,14719.5
S03890,F003045,2019/7/16,13067.04
S03891,F003046,2019/8/29,8800.344000000001
S03892,F003046,2019/10/11,3771.575999999999
S03893,F003048,2019/12/2,18683.61
S03894,F003049,2019/7/14,16210.52
S03895,F003050,2019/8/2,10412.4
S03896,F003051,2019/8/23,16200.81
S03897,F003052,2019/8/1,7201.04
S03898,F003052,2019/10/15,5616.811199999999
S03899,F003052,2019/12/9,5184.7488
S03900,F003054,2019/10/17,18102.0
S03901,F003055,2019/7/15,10541.58
S03902,F003056,2020/1/10,13737.57
S03903,F003057,2019/7/31,14113.68
S03904,F003058,2019/7/18,7570.2
S03905,F003059,2019/10/1,8191.98
S03906,F003060,2019/9/1,11572.58
S03907,F003061,2019/8/24,21051.1
S03908,F003062,2019/11/16,19527.9
S03909,F003063,2019/8/18,22338.36
S03910,F003064,2020/1/3,9517.08
S03911,F003065,2019/8/16,9278.92
S03912,F003066,2019/8/13,8252.02
S03913,F003067,2019/10/4,14142.6
S03914,F003068,2019/8/14,2798.2136000000005
S03915,F003068,2019/9/19,7240.789192
S03916,F003068,2019/10/26,6421.077208000001
S03917,F003070,2019/9/17,20954.08
S03918,F003071,2019/10/26,9373.5
S03919,F003072,2019/10/24,23361.4
S03920,F003073,2019/9/18,6819.719999999999
S03921,F003075,2019/8/12,26740.29
S03922,F003076,2019/9/3,13637.7
S03923,F003077,2019/10/17,2581.5552
S03924,F003077,2020/1/4,5485.8048
S03925,F003078,2019/12/13,7141.731399999999
S03926,F003079,2019/8/27,1957.5465
S03927,F003079,2019/10/16,13100.5035
S03928,F003081,2019/8/13,9121.92
S03929,F003082,2019/8/25,17160.75
S03930,F003083,2020/1/19,14715.36
S03931,F003084,2019/8/13,15425.1
S03932,F003086,2019/8/17,3304.662
S03933,F003086,2019/10/25,13857.549319999998
S03934,F003086,2019/12/19,4868.86868
S03935,F003088,2019/8/21,15259.42
S03936,F003090,2019/11/28,8977.78
S03937,F003091,2019/8/17,24555.140000000003
S03938,F003092,2019/8/17,24304.96
S03939,F003093,2019/8/19,19153.94
S03940,F003094,2019/10/8,15825.04
S03941,F003095,2019/10/15,9949.1
S03942,F003096,2019/10/23,14029.04
S03943,F003097,2019/10/8,9526.0592
S03944,F003097,2019/12/6,6898.180800000002
S03945,F003098,2020/1/10,8118.112000000001
S03946,F003099,2019/10/13,11469.16
S03947,F003100,2019/8/20,8575.28
S03948,F003101,2019/8/30,12293.04
S03949,F003102,2019/8/24,4168.32
S03950,F003102,2019/10/20,9726.08
S03951,F003103,2019/11/8,16975.04
S03952,F003105,2019/11/26,14543.499999999998
S03953,F003106,2019/8/20,11553.88
S03954,F003107,2019/8/17,12358.72
S03955,F003108,2019/11/1,1933.2918
S03956,F003108,2020/1/5,2770.335546
S03957,F003109,2019/8/31,17450.68
S03958,F003111,2019/8/13,12565.08
S03959,F003112,2019/8/25,12339.2
S03960,F003113,2019/8/31,17847.899999999998
S03961,F003114,2019/8/13,16688.1
S03962,F003115,2019/8/7,16842.9
S03963,F003116,2019/9/7,18397.6
S03964,F003117,2019/8/21,5558.720399999999
S03965,F003117,2019/9/14,3862.8396
S03966,F003118,2019/9/8,18749.28
S03967,F003119,2019/9/14,14544.5
S03968,F003120,2019/8/22,17871.63
S03969,F003121,2019/8/16,13426.56
S03970,F003122,2019/8/19,8366.76
S03971,F003123,2019/9/11,5432.579500000001
S03972,F003123,2019/10/24,4817.570500000001
S03973,F003124,2019/8/3,12472.74
S03974,F003125,2019/8/25,7483.96
S03975,F003126,2019/8/9,12048.852000000004
S03976,F003126,2019/10/2,8032.567999999998
S03977,F003127,2019/8/12,2920.8992000000003
S03978,F003127,2019/10/24,6206.9108000000015
S03979,F003128,2019/11/12,18825.4
S03980,F003129,2019/8/17,17671.2
S03981,F003130,2019/8/11,23232.2
S03982,F003134,2020/1/16,8994.87
S03983,F003135,2019/11/20,19870.07
S03984,F003137,2019/9/10,9274.56
S03985,F003138,2019/9/13,18909.25
S03986,F003139,2019/12/22,10554.45
S03987,F003140,2019/8/25,7640.99
S03988,F003141,2019/11/19,8730.3
S03989,F003142,2019/12/10,7116.6
S03990,F003143,2019/9/8,19846.140000000003
S03991,F003144,2019/8/23,23674.88
S03992,F003147,2019/8/25,12354.08
S03993,F003148,2019/8/3,22869.44
S03994,F003149,2019/8/20,7338.4
S03995,F003152,2019/11/19,17708.85
S03996,F003153,2019/9/9,10101.45
S03997,F003154,2019/11/11,26816.65
S03998,F003155,2019/10/29,10754.51
S03999,F003157,2019/8/30,10169.502
S04000,F003157,2019/9/21,18886.218
S04001,F003158,2019/8/6,14567.54
S04002,F003159,2019/8/23,35715.399999999994
S04003,F003160,2019/8/14,12839.6
S04004,F003161,2019/11/9,6593.3888
S04005,F003162,2019/9/26,4620.953600000001
S04006,F003162,2019/11/25,12857.803392
S04007,F003162,2020/1/4,11402.203008
S04008,F003163,2019/8/19,4416.6
S04009,F003164,2019/8/20,6223.69
S04010,F003166,2019/8/13,5599.35
S04011,F003169,2019/10/1,9972.16
S04012,F003170,2019/12/1,19923.28
S04013,F003171,2019/12/6,8559.3
S04014,F003173,2019/8/26,4475.1476
S04015,F003173,2019/9/22,5932.1724
S04016,F003174,2019/10/2,11680.8
S04017,F003175,2019/12/28,7415.98
S04018,F003176,2019/9/1,20106.8
S04019,F003177,2019/11/5,28102.2
S04020,F003178,2019/8/28,12090.12
S04021,F003179,2019/9/15,11608.464
S04022,F003179,2019/10/6,2902.116
S04023,F003180,2019/8/6,8243.4
S04024,F003181,2019/10/1,13096.64
